id,x1,x2,x3,x4,x5,y
699,6,8,4,4,5,472.73408644384335
700,9,2,7,3,8,833.1364240141764
701,0,8,3,1,2,142.24368659328488
702,5,0,8,9,0,194.08810182346934
703,6,5,8,0,4,345.15057636311343
704,8,3,5,6,7,650.5352416603055
705,6,6,8,8,2,364.0602928027606
706,3,0,9,6,1,84.15136321837677
707,4,3,6,9,8,232.22177445280593
708,4,8,8,3,3,263.7112870829091
709,9,0,2,8,5,775.6538206370935
710,7,2,4,3,5,414.3679971937594
711,5,0,4,3,3,152.25034317565584
712,4,5,6,3,6,242.79191752055618
713,3,6,1,9,9,327.8108687946613
714,8,0,8,9,1,581.3395746867947
715,9,9,9,2,9,1171.570129561652
716,7,5,6,1,8,551.8729796897939
717,8,2,1,4,9,611.1179547887097
718,9,7,4,7,7,1021.549985436783
719,2,7,9,1,3,173.771626428118
720,3,2,2,7,5,112.58652659101631
721,5,8,4,4,8,477.37461686398046
722,9,0,4,8,8,781.2967021132735
723,5,5,2,6,8,346.0278168467512
724,3,7,4,6,8,342.7350430355551
725,7,7,4,8,2,500.8253214578195
726,8,5,7,6,8,748.2879475894232
727,0,9,4,2,3,211.32403697832873
728,9,1,1,8,2,781.422083559218
729,9,7,8,7,4,949.193738433024
730,0,4,2,4,0,42.43027742712171
731,2,2,1,0,1,23.022221746107206
732,3,0,6,7,1,80.60540356460426
733,0,6,5,9,8,288.0579057169374
734,8,7,5,3,9,843.6142300534378
735,6,1,3,6,8,288.9879150679274
736,9,3,0,8,7,862.6281045331804
737,7,8,0,7,2,506.74482498666663
738,6,9,1,5,2,397.71283976162454
739,2,2,8,2,9,118.78948162875837
740,0,0,2,9,3,51.16106971548756
741,2,7,6,1,2,136.97477142667012
742,5,6,4,7,4,304.91952360870386
743,0,9,6,4,6,335.77616322223093
744,6,5,5,5,9,461.58462482155744
745,2,0,8,4,3,52.4623164806326
746,4,4,7,3,0,116.1421311993628
747,6,3,9,6,3,318.8807345898074
748,5,9,5,6,1,287.79294324875104
749,5,1,1,5,3,166.1995028038977
750,3,5,3,7,6,216.07049143759508
751,5,8,8,9,3,354.2905434779674
752,4,0,4,1,7,81.0297586658663
753,8,5,1,4,9,740.0346921121197
754,0,6,0,7,6,215.6949458540951
755,0,1,3,8,4,66.85464100431605
756,6,2,4,4,1,260.2581587593566
757,8,6,1,2,5,681.9901021415518
758,7,0,5,1,4,363.99335018058775
759,8,8,5,7,5,786.865818275863
760,2,6,0,1,1,73.84598687657636
761,7,3,8,1,0,381.23385496734807
762,2,1,3,4,2,46.9627963003479
763,0,9,0,3,6,312.1623034015331
764,8,4,7,3,5,644.1320523319754
765,8,1,0,9,7,586.7075145527815
766,8,8,9,4,3,719.603152061894
767,5,5,6,3,5,283.8366929984902
768,2,6,4,5,9,297.8826031336188
769,3,5,2,1,6,183.91489017877063
770,0,7,3,9,0,103.03156721810177
771,2,6,0,3,0,59.539212629298135
772,2,0,6,7,3,61.959035983214896
773,1,0,1,6,4,34.05165052955122
774,0,8,0,8,7,328.24032256107466
775,7,7,8,1,9,673.2198577093485
776,9,3,7,6,9,897.5500173025961
777,9,2,7,4,0,774.7671458509599
778,2,2,4,1,3,53.474442450978216
779,8,4,7,4,5,649.5809556227617
780,8,3,3,4,4,598.7602070186948
781,7,3,8,4,1,408.7530615980781
782,5,3,5,7,5,244.64927430412152
783,7,5,0,4,2,428.07572428514953
784,2,0,6,2,5,36.68774081368053
785,7,3,0,0,2,376.0160946777553
786,6,3,6,5,6,340.6685107675043
787,1,9,7,4,6,339.2171209050078
788,6,9,6,6,0,345.0050822814838
789,1,1,6,1,1,29.890008655867685
790,4,2,8,9,7,193.17995371080605
791,5,2,2,5,0,160.30989295766548
792,8,1,4,1,4,546.4514968320143
793,2,3,6,0,0,35.90666929361741
794,7,9,3,8,2,545.1387371841722
795,3,1,5,1,8,80.26470043474947
796,5,3,1,4,0,157.80416050770043
797,2,8,9,3,0,114.57742591463233
798,2,8,6,2,3,196.75982413671483
799,4,4,5,5,0,120.82380133779506
800,4,6,7,6,5,271.4647788482254
801,9,5,4,0,2,806.1138113634593
802,6,8,3,7,9,612.8564597300606
803,2,4,2,7,9,209.00001123982932
804,5,3,2,6,5,230.95472893857502
805,9,3,6,5,7,865.8553788659632
806,6,1,1,9,8,297.4397059610502
807,0,3,9,6,1,78.2889631971618
808,2,4,7,7,3,128.31159911985202
809,9,1,1,8,0,773.0756295750632
810,9,8,8,8,1,889.2955958678705
811,3,1,1,4,2,59.77592770191803
812,9,4,6,4,4,847.9186398612197
813,0,5,9,0,6,172.43706440097637
814,4,4,5,2,2,137.92854064717122
815,3,8,8,1,5,280.09020855082724
816,1,4,7,6,8,196.89664189005398
817,9,7,3,7,6,990.9923366255418
818,2,8,2,1,9,371.31985240724214
819,9,6,4,2,8,979.4329795733746
820,0,5,5,6,2,110.2241719800989
821,8,7,4,7,0,608.9787411789807
822,2,4,2,6,9,204.70278656211042
823,3,2,6,9,9,166.23398354578958
824,1,7,0,9,6,263.88314559855615
825,9,6,7,1,9,1007.416562020295
826,7,8,9,1,0,439.14744754944365
827,2,4,8,1,2,85.04806219075743
828,9,1,5,7,2,788.5282715435505
829,6,5,4,8,4,373.58200659588704
830,0,2,1,8,7,103.36894195958534
831,5,0,4,1,8,142.58613066669824
832,6,8,5,2,4,433.1913813520886
833,4,9,9,6,7,454.5047413366178
834,3,2,3,9,7,141.0883500379036
835,9,4,6,6,1,809.2269902379543
836,0,4,1,8,6,155.7810315963435
837,9,2,5,6,4,810.1052494308467
838,0,2,2,0,2,26.220774570963368
839,1,0,8,3,6,40.02766937921527
840,3,2,5,5,2,87.83894787218185
841,7,8,9,5,5,619.3328592593468
842,5,7,6,0,1,220.34323731934415
843,6,1,9,3,7,287.5313260962072
844,7,7,6,8,3,534.1567890707616
845,3,1,0,0,7,56.8856365303287
846,7,7,0,9,8,661.3344000880659
847,0,2,8,0,5,68.3383978982735
848,7,0,6,4,4,381.6914539947534
849,7,2,0,7,0,382.675826720737
850,7,6,5,7,1,453.9239500380972
851,4,5,8,6,0,143.85974013650053
852,5,9,8,4,8,538.7154717509702
853,3,4,1,7,2,113.37448582198388
854,9,6,0,1,2,818.6766619061195
855,0,3,3,8,1,70.64484115222378
856,2,5,1,7,5,171.97865601349463
857,4,4,7,8,3,189.42620080056892
858,4,0,7,2,1,95.90261839662108
859,4,5,8,7,7,288.9745081168064
860,0,4,3,0,3,73.33993862869826
861,7,0,1,9,2,391.3607902408819
862,6,4,7,3,5,348.23282881659435
863,8,8,4,1,3,689.9372425439173
864,4,0,8,5,6,113.72724063990206
865,2,1,7,0,8,62.09246419634542
866,0,2,1,4,0,27.281991831948492
867,7,6,5,7,9,645.0522640645459
868,1,1,6,6,7,78.72134170838616
869,9,2,1,4,5,796.9715782209445
870,5,4,0,7,3,224.1999205312265
871,3,7,4,5,7,309.9896726568982
872,9,9,1,6,4,987.6266598595057
873,7,0,5,7,3,393.42329855078464
874,6,4,9,7,2,326.061802086602
875,0,1,8,0,3,37.72599065136302
876,9,2,8,2,1,775.311252400565
877,7,2,5,4,4,414.9896403103213
878,1,9,3,9,2,208.10408320959857
879,8,0,1,3,2,530.7908052048091
880,6,0,6,3,8,249.24369465458423
881,3,3,2,0,8,138.69262045833636
882,7,9,7,6,8,763.0645532198092
883,5,5,8,9,8,379.0384340270194
884,9,3,2,2,7,838.2052486600032
885,9,8,3,9,4,975.4093446922404
886,7,3,3,3,2,400.6833635167438
887,6,7,5,6,4,422.0986761805003
888,4,6,0,8,0,140.03156800525457
889,8,8,2,3,2,661.682052155316
890,6,0,2,6,5,252.6789141272218
891,1,1,1,2,0,15.011736711655097
892,8,1,4,7,5,580.3741732893008
893,1,2,1,0,8,72.1850756531022
894,5,4,3,3,5,245.6062646763074
895,9,7,0,0,8,1002.6061136436686
896,4,2,7,7,4,156.87150107126342
897,2,4,4,7,1,87.54392841792611
898,2,3,5,2,5,102.83791930254006
899,5,4,0,5,1,182.23468816665752
900,7,2,8,0,9,443.92293281220225
901,8,5,2,9,4,668.2787872854234
902,5,0,2,3,0,146.9071403693754
903,7,6,6,9,8,634.4393137000328
904,7,2,6,5,7,446.75828410015794
905,1,8,1,0,2,132.5829939819592
906,9,9,9,5,6,1078.757506178517
907,5,8,4,7,9,524.3927332441899
908,6,8,5,2,2,369.12760757874025
909,3,8,0,8,2,195.19093800244997
910,7,3,3,4,1,393.03275871049743
911,9,5,7,8,8,975.8842014354633
912,2,3,8,2,3,87.29373194310674
913,1,5,6,1,3,109.8280020501638
914,7,2,2,5,1,386.34557697306184
915,1,5,9,2,2,103.2181644832247
916,4,7,0,2,0,123.61642697607549
917,5,2,0,6,7,215.46966827592985
918,8,2,2,8,1,570.4267765028139
919,7,7,3,6,7,627.2804528409692
920,7,0,5,4,3,378.47990640825935
921,2,0,7,7,6,64.57977837902258
922,8,3,3,8,7,654.8749511959915
923,6,1,7,9,4,299.25794093010035
924,9,4,7,1,0,771.0448542170058
925,1,9,5,6,3,235.37227680951102
926,1,0,1,8,1,44.38476123789003
927,0,9,4,6,0,123.85407628586053
928,9,0,3,8,7,778.5264672997384
929,3,2,7,9,1,105.1921632537322
930,8,2,8,6,0,570.5578905387762
931,8,3,7,8,3,618.9233776561753
932,1,0,0,6,3,31.676536355611812
933,5,3,0,7,1,181.9915904385714
934,1,9,5,3,9,436.1158653459343
935,7,6,6,3,1,436.3693665385292
936,1,3,6,2,2,62.39641298476042
937,3,9,4,3,6,351.57929648320254
938,6,0,4,6,6,258.6799548490556
939,3,9,8,8,8,460.4950626644661
940,5,3,3,4,8,259.6197416866557
941,7,8,1,5,1,467.65434424291766
942,2,0,9,6,3,65.62506790101352
943,7,1,9,8,8,443.36528478076787
944,3,1,4,5,8,97.97216985451668
945,5,3,5,8,6,261.7848190865854
946,8,4,7,8,6,685.8812788171559
947,6,5,8,5,3,350.8813134092974
948,8,1,0,8,6,577.0925599869541
949,3,6,8,4,7,275.3608411412668
950,9,8,2,1,0,804.7157536369515
951,2,3,6,4,0,55.18469273800043
952,5,3,0,6,2,188.6594636859307
953,0,7,6,8,0,107.34931996909638
954,4,2,2,1,7,135.8819444168486
955,6,3,5,0,5,300.88026684268067
956,6,3,7,8,3,322.6196395647736
957,2,7,8,3,5,236.86234422040084
958,2,8,3,7,6,308.6890598676876
959,8,4,9,7,2,622.0631965087531
960,5,9,1,3,0,224.5535416676576
961,4,1,4,9,4,138.3662117610544
962,5,9,1,8,9,573.6654958855056
963,0,9,1,4,6,320.6737793587438
964,2,6,3,1,4,154.72748901458462
965,2,9,3,3,3,221.83992730872654
966,2,7,1,7,8,319.40293215787113
967,0,0,7,3,2,36.81937504138872
968,8,4,3,6,5,647.2658186055672
969,9,3,5,6,4,831.3420950162558
970,3,8,6,9,7,378.2902736177945
971,4,6,7,3,2,184.23801073291693
972,4,0,1,1,3,72.4503394954844
973,7,6,8,2,1,437.5250653034651
974,4,0,2,7,1,105.8449314756093
975,1,7,0,2,4,172.7732395768322
976,6,9,2,5,3,436.5667403533069
977,0,4,4,4,4,112.94465729557369
978,7,8,7,5,4,581.885809706906
979,7,9,9,2,0,461.80215019937043
980,6,5,0,0,3,301.56592195243354
981,5,4,5,2,8,294.5110737813228
982,5,9,8,6,6,476.5357378299483
983,9,8,5,1,9,1101.1868640372418
984,6,8,7,1,0,306.49740636840716
985,6,7,8,3,7,500.15422895596157
986,7,9,0,9,3,577.5627493155249
987,4,5,2,1,7,240.81305885583743
988,7,7,4,2,0,414.3613873736453
989,3,9,1,1,2,188.9030417138441
990,1,8,1,1,1,105.89942953057063
991,2,7,0,4,3,161.781907958378
992,4,8,7,4,6,361.6595357759408
993,2,1,3,7,4,69.52765564842898
994,6,1,9,8,6,308.9617510168851
995,1,5,1,6,9,239.41325927612547
996,2,6,3,3,8,260.21867046211287
997,1,3,2,2,5,86.82876017596993
998,3,3,2,6,7,156.297415421244
999,5,9,6,9,8,557.7771516657571
1000,3,1,7,1,6,78.61630811172982
1001,9,1,7,3,8,798.9039946035786
1002,4,2,9,4,1,123.72249360345334
1003,4,6,2,6,6,280.4282754511294
1004,4,7,6,9,9,428.69527207936676
1005,9,8,6,1,7,1040.2021982172344
1006,7,5,0,0,4,448.03472832188186
1007,4,3,9,5,4,173.50683311169354
1008,2,0,0,4,0,28.180118075462648
1009,1,9,7,8,6,359.9770207919931
1010,4,2,3,0,4,109.68407271069653
1011,7,1,3,1,9,394.74733357867376
1012,8,8,2,0,8,838.6660599845868
1013,1,2,8,2,8,103.89835569688415
1014,2,2,9,5,0,64.67784470584904
1015,7,1,4,0,5,376.9404259647506
1016,2,2,0,9,7,113.04808311380464
1017,9,8,8,5,7,1066.741338753969
1018,4,1,8,2,3,111.69651165670962
1019,3,2,7,7,4,119.84967542414385
1020,2,7,2,5,1,116.3790052131989
1021,9,6,9,7,7,995.6834968576522
1022,2,9,8,0,8,401.7419048878573
1023,2,8,8,5,2,185.98132702252568
1024,3,3,3,9,6,162.82811239867752
1025,2,9,3,6,6,344.181608640525
1026,4,6,9,3,7,310.1176438553879
1027,0,5,8,8,5,189.72296271762443
1028,6,1,6,2,4,261.59272329775615
1029,0,1,9,5,9,89.36811650210304
1030,0,0,2,4,6,26.347346744680973
1031,3,3,5,0,4,99.21152565761896
1032,8,1,9,8,8,612.9790298613165
1033,4,2,8,3,8,171.49350377932913
1034,0,4,3,6,5,135.33196257500776
1035,6,8,4,8,5,492.2798605207098
1036,1,8,8,0,8,345.7428084144596
1037,7,5,1,2,6,501.79947717705215
1038,7,1,3,8,6,417.2160517131893
1039,4,1,7,8,7,154.45849127052625
1040,4,2,1,9,5,156.08112657039197
1041,7,1,4,7,2,399.8867965326529
1042,2,5,7,1,6,179.26022830070144
1043,5,9,8,7,0,265.6456283944083
1044,4,7,7,7,8,393.6546114457906
1045,9,8,3,7,6,1029.194647381131
1046,2,3,2,5,2,72.47057753858066
1047,4,0,4,5,8,101.08167188497069
1048,2,4,5,6,6,165.05821636016435
1049,1,9,9,7,4,288.2772404538144
1050,5,7,9,7,7,432.6708066829931
1051,0,4,0,5,4,105.32603863924147
1052,6,8,6,9,1,375.7651122660295
1053,6,6,4,8,5,424.29020001429524
1054,5,4,5,7,0,191.07743008413397
1055,6,2,4,4,7,308.93272417200825
1056,3,9,0,2,2,190.0069346390816
1057,7,6,0,4,4,495.6570613044194
1058,3,0,6,9,9,90.93211506663194
1059,3,4,9,1,9,219.44430994706386
1060,8,0,5,6,5,557.9886906821453
1061,8,1,5,1,2,541.8450706044921
1062,1,2,3,1,7,75.41731591200907
1063,6,5,1,6,1,294.49982685669886
1064,7,2,2,9,0,398.115227701557
1065,5,7,4,0,0,186.82111522366986
1066,0,1,7,9,0,67.99283189194303
1067,5,7,0,2,8,408.41976961516053
1068,0,6,8,9,7,273.7265660324811
1069,7,0,1,2,2,356.5698036826579
1070,2,8,8,3,4,239.0937808766353
1071,2,4,0,5,3,97.50887354573581
1072,0,2,9,4,8,115.48334002527325
1073,4,6,1,1,1,132.44325302205596
1074,3,2,7,9,0,97.06018994579328
1075,7,7,8,5,8,665.0104338186796
1076,8,3,8,0,7,629.0450464374434
1077,0,2,3,3,8,92.04810757013516
1078,4,9,3,8,1,230.42976192010812
1079,3,4,3,6,6,178.9649915940163
1080,0,6,7,4,2,125.47032995130137
1081,2,2,3,0,4,53.504579264862365
1082,6,0,1,1,6,224.9579318024807
1083,2,8,1,8,6,307.4552645132713
1084,9,6,7,6,2,864.1785785193382
1085,8,8,7,9,1,674.0676395888629
1086,7,7,3,6,1,459.57939867968923
1087,8,8,5,3,8,862.2100934855296
1088,5,3,8,3,5,233.20188461942914
1089,1,1,3,4,2,39.04619371905484
1090,4,5,3,0,3,158.75935191035381
1091,3,4,2,7,2,116.69056191469116
1092,3,1,1,0,6,55.19211264783315
1093,8,2,4,7,7,619.581747941308
1094,4,5,1,2,8,262.48320430935286
1095,2,2,8,4,6,104.0459332472139
1096,4,1,2,3,0,86.47341890617683
1097,0,9,2,7,5,302.66870996079473
1098,2,1,7,7,4,81.82950735802164
1099,5,9,1,9,2,326.0565374992212
1100,5,5,0,6,3,240.86645555512814
1101,8,5,8,1,8,726.5679801031945
1102,7,5,4,9,7,565.0729609683113
1103,5,3,0,8,1,186.05138294452345
1104,4,1,4,4,2,105.11226405327666
1105,1,9,9,6,8,427.31270829388467
1106,7,9,0,9,5,649.3262819045827
1107,4,9,2,3,6,382.03806900863054
1108,0,7,2,2,8,289.1229686001971
1109,4,7,6,4,5,291.5076609111296
1110,3,9,2,2,0,124.33593403420092
1111,1,0,5,9,7,61.28968237209783
1112,4,7,7,4,7,350.9386557851428
1113,1,2,3,0,2,30.583660663849063
1114,0,4,1,4,3,87.5443501816694
1115,7,2,5,0,6,410.69422843895285
1116,7,8,7,7,5,623.8805668803208
1117,2,5,1,5,7,201.90455630507032
1118,3,1,1,1,0,36.35196448658345
1119,1,9,7,8,7,395.1708053477352
1120,6,3,0,9,6,342.73435257800367
1121,0,6,9,1,8,260.332577565724
1122,3,5,4,8,2,144.7569605904605
1123,8,2,1,3,9,606.8969975293958
1124,5,3,2,6,6,242.55613694780465
1125,3,1,5,8,5,103.55533566667648
1126,6,7,8,7,0,324.07521807299076
1127,5,7,7,7,0,230.14885415760102
1128,7,5,6,8,0,426.4371974246872
1129,4,0,2,3,4,85.72926919046154
1130,8,8,4,9,8,889.1238396685371
1131,2,7,3,2,8,300.3920229208405
1132,8,8,6,3,4,737.8969368574029
1133,2,2,8,9,4,113.56316881583794
1134,0,9,7,6,0,132.99192954411356
1135,8,6,0,4,4,664.3341714108291
1136,6,2,0,5,8,309.75968559059504
1137,6,2,5,4,6,303.30673767287567
1138,2,2,7,8,8,137.11100766188278
1139,6,3,2,0,2,255.70856459510406
1140,2,4,5,3,4,118.76517058662151
1141,6,1,8,3,8,288.7203091976356
1142,6,3,3,4,7,338.9291446063534
1143,9,6,9,8,4,928.0382527369082
1144,8,6,5,8,9,819.0246787622274
1145,5,1,4,5,1,167.31491210117045
1146,9,1,8,5,9,815.2229961449464
1147,7,5,5,4,5,503.311733452833
1148,6,7,9,1,7,493.80767119164744
1149,1,5,7,6,7,217.7470746068801
1150,1,9,3,1,2,168.50636350197658
1151,9,1,0,9,9,811.3709953339751
1152,4,6,3,5,1,158.536694928859
1153,4,3,6,1,1,108.49088363370801
1154,5,6,8,9,3,302.14113326305346
1155,9,2,5,6,0,778.592226507038
1156,3,9,9,1,9,464.0473227413913
1157,8,1,6,4,2,559.9623846678638
1158,1,1,8,9,6,95.92321024944397
1159,4,6,4,4,2,180.48516037293743
1160,2,2,0,3,4,59.24367036390777
1161,5,5,8,8,7,354.36150970064574
1162,1,7,5,8,2,161.5427496947849
1163,4,5,1,3,3,167.73733704626835
1164,1,5,7,3,0,62.13818084653736
1165,1,2,4,7,4,84.98975798252756
1166,5,9,9,6,7,515.1875894237218
1167,9,3,2,3,4,807.0637478455934
1168,8,0,1,6,3,545.3024467605845
1169,6,6,2,9,6,447.69920099887884
1170,3,4,5,2,9,212.29983219958893
1171,0,1,9,4,3,60.92757700414546
1172,8,6,8,2,3,654.0902023821847
1173,0,1,3,5,9,71.44820240811332
1174,7,5,8,7,7,567.9913798126565
1175,8,7,0,5,2,642.5725449162555
1176,6,9,1,7,3,443.8420690262673
1177,0,4,4,4,9,192.7252670276698
1178,1,1,2,6,3,50.43529574016766
1179,7,7,5,8,6,615.3882938624967
1180,4,9,8,5,7,446.78713160804176
1181,6,8,6,1,8,559.7092352869362
1182,1,0,4,9,0,58.16155578939468
1183,3,3,2,6,4,120.76525858648532
1184,3,2,8,3,8,134.12396291524064
1185,7,3,6,0,2,394.54863390269185
1186,7,9,6,2,1,488.66032883848203
1187,2,6,9,9,6,260.2440278941954
1188,3,7,1,2,0,89.16828850295865
1189,8,4,4,3,3,603.7584276466972
1190,7,4,9,0,6,482.0597520269418
1191,9,8,5,2,8,1074.1010609544915
1192,4,6,6,3,6,277.93845624669063
1193,2,0,1,5,5,36.69982707774345
1194,0,1,5,2,3,38.6599184165353
1195,3,6,3,5,6,241.5641136128577
1196,8,3,2,2,7,621.7937347459831
1197,6,8,5,2,1,337.80655014722083
1198,1,6,9,9,0,109.71069796670727
1199,7,1,1,7,7,410.6378461075777
1200,5,9,1,6,3,347.52299568419596
1201,6,4,4,9,0,289.6737839318838
1202,8,7,4,4,0,593.8632322991243
1203,7,9,5,9,9,808.5285253728337
1204,7,6,5,6,4,520.6540409587857
1205,6,5,7,5,1,307.0958791985162
1206,2,0,1,9,4,56.88070685928086
1207,0,4,4,9,0,73.32334648474165
1208,7,8,5,8,2,526.7878752744014
1209,5,5,4,7,5,297.06799277896835
1210,3,0,9,5,3,79.98691949559162
1211,1,2,7,3,1,49.458348086629016
1212,9,4,5,2,2,802.2797782834319
1213,6,7,8,8,3,413.2705508705122
1214,9,3,4,5,0,775.2091034407548
1215,6,1,6,6,1,269.1523863269342
1216,2,4,3,3,8,176.20850326926504
1217,2,8,9,6,7,353.3003034126735
1218,7,5,8,0,7,532.4422606193709
1219,9,9,2,9,6,1077.0053432726577
1220,3,2,1,5,8,123.76725271913723
1221,5,0,1,9,3,173.58008932916434
1222,8,8,1,2,7,813.8590708583845
1223,8,1,4,4,4,561.1165268972171
1224,6,5,1,0,1,264.02957970234286
1225,8,7,4,1,1,606.116378369114
1226,8,6,7,7,4,700.2718137250856
1227,7,3,6,6,2,424.8661805316649
1228,0,0,9,3,8,42.917419414663236
1229,9,3,5,7,3,824.2666628597852
1230,5,4,2,1,6,248.14748723508953
1231,8,0,5,2,3,537.2926780646287
1232,5,9,4,4,9,562.0834548877643
1233,4,3,3,3,9,205.30075124797688
1234,8,7,4,1,9,830.263636144702
1235,9,0,5,3,3,759.8579472128785
1236,5,7,0,5,8,423.0068197594918
1237,8,4,0,5,4,617.5834265380868
1238,4,4,9,0,7,219.36502736353353
1239,9,8,7,6,2,908.9169275867063
1240,1,0,1,1,2,9.690835193880085
1241,1,8,7,8,7,350.96885047382733
1242,7,0,3,6,7,382.27306607282793
1243,4,4,2,6,0,116.74330482187656
1244,3,8,6,8,9,437.19813471031597
1245,3,1,0,3,9,79.36533225888306
1246,8,2,8,6,7,626.8112334254574
1247,5,2,5,1,6,197.02228424965983
1248,3,3,0,3,2,75.50112672394359
1249,4,4,7,0,2,133.6331113378005
1250,1,8,9,6,3,218.31972419602502
1251,9,7,4,2,5,940.5617122563517
1252,6,0,8,8,1,280.6144108603061
1253,2,0,4,4,5,40.660984275445955
1254,2,8,8,1,9,389.784416161955
1255,5,9,9,2,8,531.1190374429364
1256,8,4,8,5,7,689.9180457957995
1257,8,8,7,7,0,632.3209613739042
1258,9,5,6,5,9,977.7367626599015
1259,7,9,0,1,2,501.8960427341077
1260,8,6,7,7,1,628.248471959734
1261,0,5,2,3,1,66.681833772911
1262,4,6,5,8,4,251.1302518599046
1263,5,3,9,8,0,201.45747818664807
1264,7,7,9,2,5,569.6811639678485
1265,2,8,0,5,8,353.61478841095123
1266,5,2,4,1,6,194.3000435714427
1267,3,4,1,0,2,78.16895835386596
1268,1,6,6,9,6,244.56942736936512
1269,1,1,0,6,8,64.04872113381381
1270,7,7,2,2,7,604.0173622471341
1271,6,6,2,5,6,427.39015841520643
1272,0,0,8,2,7,34.988815354191225
1273,3,3,2,5,5,127.87125970401425
1274,3,7,2,4,2,158.32915917386808
1275,1,4,4,0,3,77.80709048543588
1276,9,8,8,7,8,1108.3712891011817
1277,8,3,8,9,2,614.7468601715451
1278,0,7,5,0,1,92.57431977484413
1279,6,9,4,1,3,422.6662928033481
1280,6,2,9,0,6,295.96456097187894
1281,4,1,1,6,2,106.44830550214797
1282,0,4,0,1,4,85.03634831386755
1283,1,7,3,8,4,211.61856194227954
1284,7,5,5,1,1,408.58362833834764
1285,3,0,3,6,9,66.72896239622277
1286,9,4,6,4,6,879.415520403412
1287,0,3,5,3,6,111.946612522436
1288,4,3,3,8,8,218.71821429845482
1289,0,4,3,1,1,46.42958102770687
1290,6,0,4,3,4,243.47856309713
1291,7,8,0,3,5,582.5441567615684
1292,2,0,6,0,4,26.939948090624274
1293,8,6,0,7,1,607.0540299707951
1294,4,6,3,5,5,254.30107898403554
1295,0,7,7,4,7,286.21131422292996
1296,3,4,5,9,2,135.0106365204096
1297,9,5,3,8,0,803.3682632769447
1298,0,8,8,6,3,214.53779765686787
1299,3,4,9,3,8,213.92730009460095
1300,9,4,9,7,7,919.4694741915126
1301,4,9,0,8,2,257.9213401006404
1302,7,1,4,1,6,385.2170531849722
1303,9,1,8,7,1,793.129700848266
1304,1,3,2,2,3,62.1090443976991
1305,0,8,7,8,1,157.708118226714
1306,7,9,2,8,0,470.17345824785264
1307,9,0,7,2,9,760.3910927765628
1308,9,1,5,5,3,782.052934874577
1309,9,3,3,3,0,762.6865681287652
1310,3,0,4,5,4,64.08258826013989
1311,7,4,3,8,3,456.9493849984925
1312,2,9,3,8,7,390.745300799584
1313,8,6,3,2,9,783.933032715973
1314,8,4,6,2,8,684.5751450040277
1315,4,3,7,9,1,151.33405951252024
1316,3,1,1,7,1,70.8658348064768
1317,4,8,2,1,8,395.99729003094217
1318,6,0,4,1,7,233.47080421010884
1319,8,8,2,9,6,819.8603973070892
1320,5,2,0,6,4,191.0673458903429
1321,6,7,5,1,1,313.67181007036345
1322,6,0,9,0,0,243.06913929474817
1323,1,7,5,3,0,80.36394619050488
1324,3,1,9,0,2,63.62240958938553
1325,8,0,7,6,4,563.9967226448803
1326,3,2,0,7,8,130.7640248927063
1327,5,2,4,5,6,214.54643704702272
1328,4,4,2,1,4,155.10085166952092
1329,2,4,7,4,5,145.56416008795065
1330,8,2,2,3,3,561.775757082762
1331,3,5,8,8,0,116.89434012077062
1332,3,4,1,0,6,142.05266132017448
1333,3,1,2,9,9,115.07431459709805
1334,2,9,6,8,7,399.0845222632007
1335,4,2,2,6,9,176.7858572872423
1336,2,4,4,9,3,129.65309610610421
1337,2,1,7,9,1,79.51170342141127
1338,7,6,4,9,1,460.3967033882704
1339,8,4,8,6,3,630.2505314554381
1340,2,8,9,1,0,104.25274716172487
1341,2,7,8,9,0,126.83714085816997
1342,9,2,6,4,8,835.7112412181386
1343,9,4,8,6,4,863.6107134227764
1344,2,0,6,2,2,36.20096427940725
1345,8,1,6,8,1,575.939012635974
1346,1,5,2,0,7,172.06547440068513
1347,2,4,3,9,8,206.9671009365509
1348,1,7,6,5,5,233.73002686806268
1349,1,3,2,6,2,70.71661047742549
1350,3,0,2,5,0,58.514052160697815
1351,8,7,5,7,2,667.928600845803
1352,8,7,6,2,9,841.4214452767134
1353,6,9,1,0,9,624.344382755802
1354,1,1,8,0,5,46.276503971897625
1355,8,4,1,2,0,541.095616856425
1356,8,4,5,6,3,621.3472897216652
1357,0,7,2,5,2,136.84187025714823
1358,0,4,1,0,1,35.22001879298652
1359,3,3,9,0,7,147.91536501271005
1360,0,5,1,1,7,173.34613593370372
1361,7,4,7,1,1,401.6298945843171
1362,1,7,8,8,6,282.2411948709896
1363,6,0,1,9,1,264.606555870784
1364,5,4,6,0,1,175.91782897311955
1365,6,8,1,3,3,394.29469977943006
1366,3,5,6,3,0,85.2502204077585
1367,2,5,1,2,8,206.7865491252331
1368,2,9,1,2,8,390.45465309996644
1369,7,1,8,7,1,407.4169156212021
1370,2,6,2,7,6,229.9919601944316
1371,0,2,5,5,4,76.38896637313734
1372,4,6,6,3,7,301.8930942471478
1373,7,4,7,3,4,459.2775264077235
1374,3,3,5,8,8,187.55204722104892
1375,2,2,4,0,3,48.64304753291264
1376,7,4,2,7,1,416.5385812421499
1377,3,1,4,5,6,89.39478662704764
1378,6,8,3,5,0,314.8218480814108
1379,2,4,1,4,7,159.50154834818267
